,Unnamed: 0,checking_balance,credit_history,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes,amount_per_duration
736,736,0.0,1.0,2.0,0.0,-1.9691083823833906,0.9743938655526208,-1.292660147678095,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2.90641613801874
737,737,1.0,1.0,0.0,0.0,0.16805797696524175,0.9743938655526208,0.09939050265205127,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.847752100533484
738,738,3.0,0.0,2.0,1.0,-1.9691083823833906,0.27232937388945866,0.9409496659236648,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4.532107501237533
739,739,0.0,2.0,0.0,0.0,0.8560718714877069,0.9743938655526208,-0.8882851518903232,1.1247212753708395,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2.4350533092328868
740,740,1.0,4.0,0.0,1.0,-0.7189462043616851,0.27232937388945866,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.408264796420352
741,741,0.0,4.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2.900707419252319
742,742,3.0,1.0,4.0,3.0,0.8560718714877069,0.27232937388945866,0.6286235977106901,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.607095772321136
743,743,1.0,4.0,1.0,0.0,0.8560718714877069,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2.428681896535561
744,744,1.0,0.0,4.0,1.0,0.8560718714877069,0.9743938655526208,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.591461152091867
745,745,1.0,0.0,2.0,2.0,0.16805797696524175,-1.9084821266066496,-0.6429508548224555,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.839813342033066
746,746,1.0,1.0,2.0,4.0,-1.9691083823833906,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.823655187222907
747,747,1.0,1.0,2.0,2.0,0.16805797696524175,-1.9084821266066496,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.787852881691742
748,748,3.0,1.0,4.0,0.0,-1.9691083823833906,0.27232937388945866,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.7711663590857016
749,749,3.0,1.0,2.0,1.0,-0.7189462043616851,-0.6327891776749888,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.8912755195900783
750,750,1.0,1.0,2.0,3.0,-0.7189462043616851,-1.9084821266066496,1.2272170182261861,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,3.1149726629827645
751,751,1.0,1.0,2.0,2.0,-1.9691083823833906,-0.6327891776749888,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.338131882084972
752,752,0.0,1.0,0.0,1.0,-0.7189462043616851,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2.626086941891341
753,753,3.0,0.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,-1.01785597577039,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.522075186704798
754,754,3.0,3.0,3.0,3.0,0.8560718714877069,0.9743938655526208,1.6162992522530661,1.1247212753708395,2.334868926348074,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2.8655044137059744
755,755,1.0,1.0,4.0,1.0,0.8560718714877069,0.9743938655526208,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.2241590835802767
756,756,2.0,0.0,2.0,0.0,-1.9691083823833906,-1.9084821266066496,2.6192676685563323,2.442482082600276,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3.6847125479717175
757,757,2.0,0.0,4.0,0.0,0.16805797696524175,0.9743938655526208,0.46111626254523286,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2.578220738821089
758,758,3.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.2492115214220525
759,759,1.0,0.0,2.0,3.0,0.8560718714877069,0.27232937388945866,0.09939050265205127,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.549596519944443
760,760,3.0,0.0,4.0,3.0,-1.9691083823833906,0.9743938655526208,1.853166912875379,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.0752311227440754
761,761,1.0,0.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-1.152509286646336,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.6020328950839615
762,762,1.0,1.0,2.0,0.0,0.8560718714877069,0.27232937388945866,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.003181197348357
763,763,3.0,0.0,4.0,3.0,0.8560718714877069,0.9743938655526208,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3.0565287380540855
764,764,3.0,0.0,0.0,1.0,0.8560718714877069,0.27232937388945866,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4261704239470556
765,765,0.0,1.0,2.0,3.0,0.16805797696524175,0.27232937388945866,0.5458914176138353,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.7496531378741205
766,766,1.0,1.0,2.0,2.0,-0.7189462043616851,0.9743938655526208,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.341900517146653
767,767,3.0,1.0,4.0,2.0,-1.9691083823833906,0.9743938655526208,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3.32506407760643
768,768,0.0,0.0,2.0,3.0,-1.9691083823833906,0.9743938655526208,-0.6429508548224555,2.442482082600276,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,3.1944789249423264
769,769,3.0,0.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,2.0747418117368004,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2.889788179787232
770,770,1.0,1.0,4.0,3.0,-0.7189462043616851,0.9743938655526208,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.4673231403125184
771,771,1.0,0.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-1.01785597577039,1.1247212753708395,-0.42828956637154025,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.4911707197592032
772,772,3.0,0.0,2.0,3.0,-1.9691083823833906,0.9743938655526208,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.6186565105822743
773,773,3.0,0.0,0.0,3.0,0.8560718714877069,0.9743938655526208,1.4272669604430885,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.3943336353107205
774,774,2.0,0.0,1.0,4.0,-0.7189462043616851,0.9743938655526208,2.2320159967368913,2.442482082600276,-0.42828956637154025,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2.8462444270217038
775,775,1.0,1.0,4.0,0.0,0.8560718714877069,0.9743938655526208,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.2442694907566443
776,776,3.0,0.0,2.0,1.0,0.8560718714877069,0.9743938655526208,0.28501513230761544,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.262790686862834
777,777,1.0,1.0,2.0,1.0,0.8560718714877069,-1.9084821266066496,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.7724708761907957
778,778,3.0,0.0,3.0,3.0,0.8560718714877069,-0.6327891776749888,0.3741946745597562,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.395602645446157
779,779,0.0,1.0,2.0,4.0,-0.7189462043616851,0.9743938655526208,2.2828794357591247,-0.7325582680165651,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2.8058943445496816
780,780,0.0,0.0,2.0,1.0,-0.7189462043616851,-0.6327891776749888,-1.01785597577039,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.305281428376718
781,781,3.0,0.0,3.0,3.0,0.8560718714877069,0.9743938655526208,1.9099156319896964,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3520505279134243
782,782,0.0,2.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.827367304838323
783,783,0.0,1.0,0.0,2.0,0.8560718714877069,-0.6327891776749888,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.6237648906837703
784,784,0.0,1.0,4.0,4.0,-1.9691083823833906,0.9743938655526208,1.9099156319896964,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.8821521258373206
785,785,0.0,1.0,3.0,0.0,0.8560718714877069,-0.6327891776749888,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.571448653690465
786,786,3.0,1.0,1.0,3.0,0.16805797696524175,0.9743938655526208,0.5458914176138353,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5170125912381685
787,787,3.0,0.0,4.0,3.0,0.8560718714877069,0.27232937388945866,0.3741946745597562,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.0350588137119847
788,788,0.0,3.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.2952037812167485,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.2447924241451127
789,789,1.0,0.0,2.0,0.0,0.8560718714877069,0.27232937388945866,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.3425822661827382
790,790,0.0,1.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.46111626254523286,-0.7325582680165651,2.334868926348074,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.290770186283806
791,791,3.0,1.0,4.0,3.0,0.16805797696524175,0.9743938655526208,0.6286235977106901,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.718503336324331
792,792,3.0,0.0,4.0,0.0,-1.9691083823833906,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.6529148805675336
793,793,2.0,1.0,2.0,3.0,0.16805797696524175,0.9743938655526208,1.3618703291021321,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2.4760350316721134
794,794,3.0,1.0,1.0,3.0,0.8560718714877069,0.27232937388945866,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.4937743931645615
795,795,3.0,1.0,0.0,2.0,-0.7189462043616851,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3.362105319293773
796,796,1.0,1.0,4.0,3.0,-1.9691083823833906,0.9743938655526208,1.3618703291021321,-0.7325582680165651,2.334868926348074,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3.030885368666911
797,797,3.0,0.0,2.0,2.0,-0.7189462043616851,0.9743938655526208,-1.4387766389488574,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2.7829294224774523
798,798,3.0,3.0,4.0,3.0,0.8560718714877069,0.9743938655526208,1.5544377707065709,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.0430951446589285
799,799,0.0,1.0,4.0,2.0,0.8560718714877069,-0.6327891776749888,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3.1903316981702914
800,800,3.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.5544377707065709,1.1247212753708395,2.334868926348074,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.2916410969746734
801,801,0.0,0.0,2.0,3.0,0.16805797696524175,0.9743938655526208,1.1578566927693275,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,2.5449049214066157
802,802,1.0,0.0,2.0,3.0,-1.9691083823833906,0.9743938655526208,-1.152509286646336,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.7459385196370456
803,803,3.0,0.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6840633839477355
804,804,0.0,1.0,4.0,4.0,-1.9691083823833906,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.4772818332589783
805,805,1.0,1.0,2.0,1.0,-0.7189462043616851,-1.9084821266066496,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.529759636194647
806,806,0.0,1.0,2.0,2.0,0.16805797696524175,0.27232937388945866,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.279604672653718
807,807,3.0,0.0,4.0,3.0,0.8560718714877069,0.9743938655526208,2.180387665355762,3.464616773864859,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.665260917292626
808,808,0.0,4.0,2.0,4.0,-1.9691083823833906,-0.6327891776749888,1.6162992522530661,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.429024642766089
809,809,0.0,2.0,2.0,2.0,-0.7189462043616851,-1.9084821266066496,-0.8882851518903232,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.69921269881679
810,810,0.0,1.0,2.0,2.0,0.16805797696524175,-0.6327891776749888,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.0999309077722175
811,811,0.0,1.0,2.0,1.0,0.16805797696524175,0.27232937388945866,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.178023864020505
812,812,1.0,0.0,2.0,1.0,0.8560718714877069,0.9743938655526208,-1.152509286646336,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.5402511845181155
813,813,1.0,1.0,2.0,0.0,0.16805797696524175,0.9743938655526208,1.5544377707065709,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.061645137186721
814,814,1.0,1.0,2.0,1.0,0.8560718714877069,0.9743938655526208,1.0147851855905983,-0.7325582680165651,2.334868926348074,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.12674348948878
815,815,0.0,3.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,1.5544377707065709,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.4685370978699233
816,816,3.0,1.0,1.0,0.0,-1.9691083823833906,0.9743938655526208,2.0206742480408364,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.6999027674460825
817,817,3.0,0.0,2.0,1.0,-1.9691083823833906,-0.6327891776749888,-1.152509286646336,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,3.7767575384614687
818,818,1.0,1.0,2.0,4.0,-0.7189462043616851,0.27232937388945866,0.7883370150256162,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2.678385279811053
819,819,1.0,1.0,2.0,0.0,0.8560718714877069,0.27232937388945866,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.4469491679682736
820,820,3.0,1.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.7310020641676167
821,821,2.0,1.0,2.0,0.0,0.16805797696524175,-1.9084821266066496,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.123655527876912
822,822,1.0,1.0,2.0,3.0,-0.7189462043616851,-0.6327891776749888,0.6286235977106901,-0.7325582680165651,2.334868926348074,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.1894184536777845
823,823,1.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.0870661571944273,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.0018690770142538
824,824,3.0,0.0,2.0,2.0,0.16805797696524175,-0.6327891776749888,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.7977295037110963
825,825,1.0,0.0,2.0,3.0,0.8560718714877069,0.27232937388945866,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3874250399219927
826,826,1.0,0.0,2.0,3.0,-1.9691083823833906,0.9743938655526208,-0.09684686911339761,2.442482082600276,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2.8140387622704273
827,827,3.0,2.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,0.1934571906955732,1.1247212753708395,2.334868926348074,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2.830662031305007
828,828,1.0,1.0,4.0,3.0,0.16805797696524175,0.9743938655526208,1.0870661571944273,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.5002891182817897
829,829,0.0,3.0,4.0,0.0,0.8560718714877069,0.9743938655526208,0.3741946745597562,-0.7325582680165651,2.334868926348074,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.2629957059405714
830,830,3.0,3.0,1.0,0.0,0.8560718714877069,-0.6327891776749888,0.8654912583330046,1.1247212753708395,2.334868926348074,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4148721800415567
831,831,1.0,1.0,2.0,2.0,0.8560718714877069,0.27232937388945866,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.412732660874733
832,832,1.0,2.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.449248566407419
833,833,0.0,1.0,4.0,3.0,-0.7189462043616851,0.9743938655526208,0.7094089564688949,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.6512517949747547
834,834,2.0,1.0,2.0,2.0,-0.7189462043616851,0.27232937388945866,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.7962188357270708
835,835,1.0,2.0,2.0,0.0,0.8560718714877069,0.9743938655526208,1.1578566927693275,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.7242215237794505
836,836,3.0,1.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,-1.5913892898469044,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.646385575825689
837,837,3.0,1.0,2.0,2.0,-1.9691083823833906,0.27232937388945866,-1.292660147678095,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,3.976703540945625
838,838,1.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,2.0747418117368004,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.482937857224733
839,839,3.0,0.0,2.0,3.0,0.8560718714877069,0.27232937388945866,1.0147851855905983,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.444291708804417
840,840,1.0,1.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.3685280424972635
841,841,3.0,3.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-0.6429508548224555,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2.589535952921997
842,842,3.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.5717982402080994
843,843,3.0,4.0,2.0,1.0,0.8560718714877069,0.9743938655526208,1.2952037812167485,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.2841642549366235
844,844,3.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.0870661571944273,2.442482082600276,2.334868926348074,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2.76394678107206
845,845,0.0,1.0,4.0,1.0,-0.7189462043616851,0.27232937388945866,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.681387645194825
846,846,3.0,1.0,4.0,0.0,-0.7189462043616851,0.9743938655526208,2.3330003162538127,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.995162761282449
847,847,3.0,1.0,2.0,2.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2153382790366964
848,848,1.0,1.0,2.0,1.0,0.16805797696524175,0.9743938655526208,1.853166912875379,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.1351326513767748
849,849,1.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.7367754500500652,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2.5596080292722942
850,850,1.0,0.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.09684686911339761,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2.5332195745097086
851,851,3.0,0.0,4.0,1.0,0.16805797696524175,0.9743938655526208,0.7883370150256162,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.5800132473208452
852,852,3.0,0.0,2.0,0.0,0.8560718714877069,0.9743938655526208,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2.630890489014253
853,853,1.0,4.0,2.0,1.0,0.8560718714877069,0.9743938655526208,-0.19933863951675831,1.1247212753708395,2.334868926348074,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2.470582549084868
854,854,3.0,3.0,2.0,3.0,-0.7189462043616851,-0.6327891776749888,0.9409496659236648,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.573947686045919
855,855,3.0,1.0,0.0,2.0,0.8560718714877069,0.27232937388945866,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.2667582304367637
856,856,3.0,1.0,4.0,1.0,0.8560718714877069,0.27232937388945866,0.5458914176138353,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.834495649321201
857,857,3.0,0.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2.926839783020221
858,858,1.0,1.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.987821178741743
